"","Mu.iE","Mu.iV","Mu.mE","Mu.mV","beta.iE.age","beta.iE.calf","beta.iE.regime2","beta.iE.rest","beta.iV.age","beta.iV.calf","beta.iV.regime2","beta.iV.rest","beta.mE.age","beta.mE.calf","beta.mE.rest","beta.mV.age","beta.mV.calf","beta.mV.rest","beta.p.sex","dinj","mu.p","necro","psiE","psi_sex","r0.1.","r0.2.","sigma.iE.t","sigma.iV.t","sigma.p.ind","sigma.p.t","sigma.r.t","z.1.","z.2.","z.3.","z.4.","z.5.","z.6.","z.7.","z.8.","z.9.","z.10.","z.11.","z.12."
"753",0.025878823485703,0.0167066011944367,0.699494081053242,2.49836210897204,0,0.84505710910949,0.549329313601542,0,-0.148278447854114,0,0.431215535288868,0.345214946736032,0,-0.209737129156485,0,0,0.206504026119905,0,-0.247189135729491,0.950321704948614,1.39534959062179,0.805528003906901,0.127006628945032,0.467341085015606,0.148149351548219,0.167090666938863,0.0509652646129298,0.369169329124711,1.2428092056857,0.689291212232951,0.0339684541961287,1,0,0,0,1,1,1,0,0,1,0,0
"754",0.0258365809632456,0.0192238898195166,0.751209163962331,2.60615387676963,0,0,0.771264657966012,0,0,0.362835508935679,0.334736913747382,0,0,0,0,0,0,0,-0.226929950031715,0.918001508510522,1.31850013975334,0.689323362538085,0.0591034479504849,0.465321812579603,0.13208942105472,0.188152243015721,0.0440117898414588,0.346775959257446,1.29207061265725,0.967133411397457,0.0292182376020534,0,0,0,1,0,0,0,0,0,0,0,0
"755",0.0234849111108584,0.0187762926944492,0.627304710074516,2.6500138920945,0,1.50520915390965,0.620802452485543,0,0,0,0.519800211632573,0.816744030484085,0,0.677601376066697,0,0,0,0,-0.180143056403706,0.909229247125468,1.28095815254678,0.775441769073478,0.0865153722236735,0.462724520926226,0.221711034329654,0.282869477342102,0.0511658071251314,0.398012508642091,1.23696080156575,0.685870377471314,0.0338036765647954,1,0,0,0,1,0,1,0,0,0,0,0
"756",0.019114910001742,0.0187050183308531,0.649908408729891,2.74865170355905,0,1.31869317786198,0.729846769692781,0,-0.176617407705251,0,0.142548489139033,0.205318612080832,0,0,0,0,5.28776761466892,1.96555544128751,-0.222869253534764,0.882024757917387,1.34089756843675,0.637317171514396,0.103046604883557,0.47169751265998,0.196106730169461,0.162246183409685,0.0706049658796979,0.367596442318801,1.20940995849266,0.885366578072111,0.0309169546472241,1,0,0,0,1,1,0,0,0,1,1,0
"757",0.0292478018267376,0.00780461657410525,0.984729857854998,2.46818377658343,-0.124041076825755,1.05757782160042,0.63159783254886,0.339098565528383,-0.270390104778793,0,0.0333955561408811,1.16311683889225,0,0,0,0,5.39280882615942,2.49506078458777,-0.218367748924919,0.932113807416029,1.33285151703028,0.696620564652403,0.043885606315057,0.43968210530615,0.127947719851894,0.283011507722866,0.0659239735905728,0.44618592474575,1.21129303753063,0.820513000806634,0.0352981808842064,1,1,1,0,1,1,0,0,0,1,1,0
"758",0.0268427167867478,0.0132356244807603,0.876489112010323,3.31113239534984,-0.238434619425615,1.53794529488067,0.585660169220736,-0.836934387390553,0,-4.31814389224435,0.375542950049843,0.986700986080017,0,0.769800059609079,-0.928935814367215,0,0,0,-0.225763534837666,0.94221896701116,1.34486332900197,0.800556349029807,0.133176129230621,0.459010174315804,0.0670573077260038,0.381522713638997,0.0584370368511479,0.412102698854531,1.07546884298141,0.790120612039367,0.0352981808842064,1,1,1,1,1,0,1,1,0,0,0,0
"759",0.0255712812362227,0.0185830879497709,0.836834403405567,3.02557078044336,-0.208723147849326,1.51557617335674,0.585660169220736,0,0,0,0.509835202355178,0,0,0,0,0,0,0,-0.199629472873438,0.888052459831205,1.39207135905426,0.70829364714258,0.127776807089472,0.460060742705375,0.120155409578974,0.198465248584454,0.0499413466750319,0.430109459554754,1.07810366618026,0.684306594449493,0.0352981808842064,1,0,1,0,0,0,0,0,0,0,0,0
"760",0.0243663387577436,0.0206519258036936,0.654512583296201,3.68385652086979,0,1.30675563876348,0.517724182561808,0,0,0,0.31282572197836,0.512457280125178,0,0,0,0,0,0,-0.167652089282021,0.938071070366458,1.38935279678071,0.622680628061076,0.0333001191962251,0.465817201422816,0.178618273827594,0.217114245492025,0.0652046831389457,0.450219160686659,1.08814312479739,0.851346718250314,0.0266221082181933,1,0,0,0,1,0,0,0,0,0,0,0
"761",0.0306014786691395,0.0153817391549017,0.96288926236083,2.66931286661731,0,1.48545689969468,0.652349325819581,0,0,0,0.357968384870905,0,0,0,0,0,0.8326450659779,0,-0.175130244688641,0.844295660033073,1.35043846802214,0.583662417763577,0.109918074990512,0.469418633622588,0.197879505345659,0.250239709470597,0.0917628964581222,0.359045872999837,1.1067347226767,0.922598236636729,0.0266221082181933,1,0,0,0,0,0,0,0,0,1,0,0
"762",0.0180342544078557,0.0218281080064817,0.635149743056457,2.84396337818003,-0.0936382065139438,0,0.636171069169641,0,0,0.505811654463391,0.0899160022970909,0,0,0,0,0,1.52310869387268,7.13596174238655,-0.216287282797343,0.93622315867154,1.38073603656742,0.692831596918864,0.0662678522417309,0.419074525226436,0.173911351397165,0.165393934159457,0.0972291654629656,0.348698182997293,1.14375010474319,0.92972850862042,0.0391678079130455,0,0,1,1,0,0,0,0,0,1,1,0
"763",0.0336562461007922,0.00905384349478502,0.86806921556582,2.63559504598222,-0.221413405092316,0.45281884466802,0.612989428299853,0,0,0.720488116342351,0.278882771318735,0.92086303484396,0,0,0.506133104830103,0,0,0.956878304323233,-0.24088610064536,0.92890936593117,1.30600676015421,0.722931035396664,0.164257821537611,0.444156063014074,0.10743127866098,0.373752294702671,0.0583249327304778,0.273711393472209,1.17407639323191,0.632452909978533,0.0391678079130455,1,0,1,1,1,0,0,1,0,0,1,0
"764",0.0305405825661284,0.0123297844277862,0.9026477621422,1.86955233200729,0,1.3231830210998,0.612989428299853,0,0,-2.80735262568385,0.304047139031059,0,0,0,0,0,0,0,-0.253422583273805,0.945400004377948,1.3461548663766,0.649765870930164,0.0523274181583436,0.465169789693923,0.158431789296203,0.288199409126207,0.0456787729202475,0.301697276575897,1.13898857885351,0.849381509379256,0.0391678079130455,1,0,0,1,0,0,0,0,0,0,0,0
"765",0.0251441763125448,0.0148302421850765,0.819911414022709,2.58526383112959,0,1.33881595824466,0.717047721871325,0,0,0,0.431609073028526,1.44277203570093,0,0,0,0,0,0,-0.214653705793862,0.906257887840584,1.28341237873993,0.72299363791729,0.0552242693430895,0.43683547272585,0.152535707332689,0.24196579337266,0.0382813473496961,0.273722178576293,1.14339207463019,0.864875253695875,0.0419191746303044,1,0,0,0,1,0,0,0,0,0,0,0
"766",0.0267676477045511,0.0170190433663905,0.730514488527013,2.27051331830364,0,1.29137970661647,0.69478529142112,0,0,0,0.155887056427382,1.26178804831104,0,0,-1.4375617997755,0,0.773268502564168,1.0974246215724,-0.276291371337339,0.900148505995007,1.35678378351678,0.779989890641065,0.0552242693430895,0.434326591869361,0.11198744941043,0.278549134057729,0.0382046562769903,0.232181733744569,1.15119897657039,0.722031531720703,0.0477050429849785,1,0,0,0,1,0,0,1,0,1,1,0
"767",0.0276103152487855,0.0162706484376747,0.955997528345613,2.89819015255945,-0.213486149809433,1.27454802950883,0.749378315514112,0,0,-0.0213097306489625,0.145046932253161,0.554499877287405,0,0,0,0,0,0.715397834942308,-0.216372553551655,0.923743401268371,1.35466768838436,0.722710189387987,0.119522623797651,0.470480160331076,0.141184382584328,0.261398592066769,0.0374770689174784,0.338237780966618,1.21446341053114,0.719364330856454,0.0590613827857561,1,0,1,1,1,0,0,0,0,0,1,0
"768",0.03152813143664,0.00986282228758059,0.941340446090851,2.38031082417057,-0.0788451597639578,1.10095256625885,0.723606977127982,-0.422327609942183,0,-1.38711149310491,-0.0330385618856113,1.29593565641161,0,0,0,0,1.85713046976732,1.19496256154945,-0.273042932561269,0.897270008299304,1.33635619546661,0.579625900138772,0.077279372127082,0.445896127655482,0.112893637405557,0.389293008053945,0.0591070273476267,0.318284664766591,1.14577455955362,0.79053488367607,0.0590613827857561,1,1,1,1,1,0,0,0,0,1,1,0
"769",0.0260505734609141,0.0111251702219697,1.0738366886196,2.24402296520251,-0.171398390900937,1.63040714992237,0.475657892968605,0,0,-5.01028079519803,0.444882737783334,1.59286509411067,0,0.205899635302921,0,0,-0.175996278388711,0,-0.243867949731925,0.9164942011606,1.30686836065242,0.707608035936997,0.0444034319007521,0.472334961176673,0.123220345656474,0.410128848410934,0.0523393490070735,0.235900809000479,1.1183453053747,0.807422120616167,0.0569408807763734,1,0,1,1,1,0,1,0,0,1,0,0
"770",0.0326284388981805,0.00637161600636483,1.02831858766455,2.54788161670863,-0.151605801060377,1.42582902918697,0.52100690081911,0,0,0,0.355260062779506,1.61261633299416,0,0,0,0,0.477891968500706,0,-0.352630208225441,0.922554454510461,1.27341438731016,0.639956411210052,0.144460806198463,0.463339824521649,0.0814558899669503,0.545909965848949,0.0568400980270835,0.374530096788112,1.22135771867494,0.807422120616167,0.0574818523051051,1,0,1,0,1,0,0,0,0,1,0,0
"771",0.0255815539962573,0.00434581270806475,0.894804729038856,2.01717766327471,0,1.72686563434899,0.651875792136707,0.658778921725798,-0.409707792527393,0,0.221281569661254,1.36596754817239,0,0,0,0,0,0,-0.296174454703598,0.929935963127285,1.30613707001772,0.660728860618608,0.084431980310331,0.488567948964487,0.113269249465787,0.564360070508654,0.0624968846638588,0.306658570464849,1.13941973886894,0.633982660783697,0.0644227093648599,1,1,0,0,1,1,0,0,0,0,0,0
"772",0.0358452037523715,0.00681660941422227,1.02873220795809,2.03615763265357,-0.0945935064398903,0.670368548519509,0.510285290920006,0.639014943365941,0,-3.3351676675303,0.199665844497858,0,0,0,0.961270329184875,0,0,-0.410520301242911,-0.269459724057218,0.877771871509351,1.3480850805217,0.610206931987221,0.147611302585932,0.469489842428695,0.124811624072128,0.655985110227149,0.0776890923172587,0.270102624690797,1.17335000591816,0.744204387568682,0.0560806407999981,1,1,1,1,0,0,0,1,0,0,1,0
"773",0.0306512726972482,0.00815062514160757,0.980233734687541,2.70516369189123,-0.156298940970002,1.39759226462527,0.679148319845122,0,0,-7.99286272983337,0.207313847423781,1.65854079580877,0,0,0,0,0,0,-0.188912173572981,0.92643438297184,1.37417840948659,0.652202738612646,0.126560167092251,0.460068230119062,0.0882126650016178,0.500628523810581,0.110475078010691,0.232939876517667,1.17039852850389,1.01031364485783,0.0400866447013535,1,0,1,1,1,0,0,0,0,0,0,0
"774",0.0291583709114976,0.00692795829839637,0.915488702766629,2.92357963765463,-0.228804335111503,1.34004466737281,0.663082828426526,0,0,-1.08211977402835,0.221733328096394,1.47277160048459,0,0,0,0.276647625259996,0,0,-0.104307867664013,0.937053774757299,1.33042709216641,0.676505235384622,0.0408252945112293,0.465555413424658,0.0978098226721337,0.466472326258299,0.153407241538433,0.236978710460401,1.12179118445968,0.603066872745485,0.0388882276871875,1,0,1,1,1,0,0,0,0,0,0,1
"775",0.0306522300286829,0.00995429958186762,0.915488702766629,3.07913603085479,-0.259819057456336,1.36042025027804,0.618816976294624,0,0,-0.953043224159878,0.377831468260192,0.649206179295295,0,0,0,0.204051530755964,0,2.17961506127959,-0.191245980237862,0.911538046879593,1.30894813428849,0.693819609742535,0.0260437840997086,0.448547892568943,0.103468849568131,0.367443179091042,0.142081381255501,0.203644654567425,1.09288743060035,0.675176787812302,0.0408156967972078,1,0,1,1,1,0,0,0,0,0,1,1
"776",0.0269814912811831,0.0151169755074781,0.832683452117838,2.8140365303859,-0.207960213394058,1.92879751858898,0.541627733759526,0,0,0,0.397025599621866,0.709775189968993,0,0.382827289025276,0,0.158259822195472,-3.44909029880682,0,-0.119312949990608,0.924550324934856,1.37411906677609,0.666256510001078,0.0351061992853908,0.45153044603468,0.180706705850259,0.330255354863913,0.193323524880128,0.217923975151592,1.13989259807686,0.634203849030361,0.0307575049753505,1,0,1,0,1,0,1,0,0,1,0,1
"777",0.0218872987849786,0.0226029604114099,0.618883143758864,3.74107230376724,-0.262031543159607,0,0.720651945261947,0.189951215098371,0,0.629084786808305,0.601029065457807,0.707316540148514,0,0,0,0.254107219242496,0,0,-0.1367322088227,0.888809718736019,1.37567813389056,0.760568577850569,0.0412996332293568,0.437214062327828,0.13024697413021,0.171551901302087,0.132979695815032,0.245730622151968,1.12648976497638,0.920963105241164,0.035877099064506,0,1,1,1,1,0,0,0,0,0,0,1
"778",0.0189452354216712,0.0197808924327717,0.565200846218395,2.78632826625849,0,0,0.643370186865341,0.949227589595327,-0.173222997078507,1.42740017744446,0.324132546713628,0,-0.215695625996139,-1.57430271833192,1.05190890098123,0,0.767864072442545,0,-0.114549099327286,0.959793224838897,1.34155163972383,0.676959132940323,0.0879963795504218,0.458200570829085,0.252258594512026,0.176028123721215,0.0991692105301216,0.271038196943868,1.08937918467213,0.787566119625514,0.0240311697805867,0,1,0,1,0,1,1,1,1,1,0,0
"779",0.0195517993085219,0.0240225554341946,0.52073816275145,2.93830700303252,-0.333260959563347,0,0.64311359380697,0,0,1.02686378620171,0.335989973640021,0,-0.185143550968887,-0.0639687620748395,0,0,0,0,-0.203245059138074,0.856434196898309,1.30677623639294,0.696892171314248,0.151497623034219,0.45555620141721,0.165226964197614,0.198552568559818,0.110059865306724,0.167471112104132,1.1450696732634,0.87949897314245,0.0208655475804609,0,0,1,1,0,0,1,0,1,0,0,0
"780",0.0188521570065097,0.0279084185010777,0.670178149436288,4.25710221947383,-0.277298868693601,1.65444266307074,0.645366709703319,0.579351618423272,0,0,0.503558060162223,0,0,0,0.225409519058878,0.164866800174751,0,0,-0.158476852685502,0.93261982373575,1.35963511608879,0.693805550606115,0.0505145494186522,0.425651630957719,0.214933881271606,0.172515424724145,0.0686165936728962,0.134592708247572,1.214265925398,1.22404870652224,0.0335731357679529,1,1,1,0,0,0,0,1,0,0,0,1
"781",0.0258937442228927,0.017376544966129,0.751607080737639,2.80150224668387,-0.204827877586818,1.36159068905869,0.647973836274913,0,0,0,0.36001074654906,0.633529087070478,0,0,0,0,0,0,-0.21939665801884,0.881676245629521,1.3030406954753,0.630323121334398,0.0332199893963282,0.463264567785922,0.101607371682138,0.245938605404113,0.0709483914313375,0.15925927885803,1.15015699228217,0.859932244481413,0.0355180691887271,1,0,1,0,1,0,0,0,0,0,0,0
"782",0.0224128508150398,0.0152198683955042,0.813733236750783,2.80150224668387,-0.315963335105301,1.23889403306204,0.628391316925459,0.63423922669933,0,0,0.047607609739601,0,0,0,0,0,0,2.94713954574108,-0.235206137514175,0.953468702243736,1.30626905773702,0.728516274446895,0.0495736319794426,0.436114210923616,0.194306712511984,0.249241988064195,0.0607990827571723,0.165174262770077,1.18692166839717,0.562922155462099,0.0387068728528784,1,1,1,0,0,0,0,0,0,0,1,0
"783",0.0248856080476428,0.0209220418075174,0.600515208158855,3.2264194798112,0,0,0.588195771303118,-1.87276367146828,0,0.74195157378053,0.320918994782074,1.25242908109692,0,0,0,0,1.86905362864323,0,-0.225719016996402,0.945071074967435,1.38824506890967,0.667280059515615,0.120290465082786,0.490845488455278,0.185774748951799,0.193598673618098,0.0629411272386675,0.107868260206437,1.308177368034,0.648329608212527,0.040849159510867,0,1,0,1,1,0,0,0,0,1,0,0
"784",0.0252537151154217,0.0186867326753056,0.732338588888652,2.77279815980204,0,0,0.552561681503845,0,0,0.74195157378053,0.49359766091791,1.15087630726897,0,0,0.419637550804505,0.207830617368077,0,1.47727730497069,-0.285239480015574,0.915695938182906,1.32809225978918,0.732067302549866,0.137205483839218,0.465841786587414,0.142179230949336,0.231819933428507,0.110562983832157,0.110917235577349,1.23621615001836,0.809116966566335,0.0546512735651491,0,0,0,1,1,0,0,1,0,0,1,1
"785",0.0206593885456592,0.023798438441664,0.670340363368971,2.71662360806101,0,1.02689178578915,0.667561069249073,0,0,0.283099126019291,0.443614884201398,1.12436720298816,0,0,0,0,5.47007615429994,0,-0.215575065900512,0.892156688145976,1.3907186886185,0.54601995555448,0.128279592251841,0.487410593795121,0.176495196393304,0.226435183644053,0.135157770687264,0.111487997473222,1.24396885280942,0.750805867939367,0.0643155101806918,1,0,0,1,1,0,0,0,0,1,0,0
"786",0.028894151560272,0.0109950508106386,0.941340805241946,2.91547208194716,0,0.775434448547893,0.529823937397654,-2.1781089506406,-0.433940856794173,-1.11666654757143,0.328576965491937,1.13897828194251,0,0,0,0,0,4.57000337739437,-0.228522642663849,0.972760622089559,1.32179350095873,0.815080619974285,0.212835260386105,0.467878981546811,0.104725693462656,0.330439509634298,0.145135752936269,0.118481360995475,1.1173418293022,0.729459387935692,0.0697498175063502,1,1,0,1,1,1,0,0,0,0,1,0
"787",0.0313422628972344,0.00734530288110473,0.999895301471791,2.04984189575846,0,0.722303173237796,0.391274489239752,0,-0.317233322206461,0,0.32888760214172,1.22647552012737,0,0,0,0,0,1.15339838379881,-0.263625950446606,0.899065071733542,1.35383272902769,0.684901519370447,0.043646097046152,0.464355997039803,0.128490687627224,0.355406329637715,0.24270731981584,0.0963754307079293,1.2462017649214,0.793113700656363,0.0652209021752987,1,0,0,0,1,1,0,0,0,0,1,0
"788",0.0325425456986109,0.00792124074500044,0.999895301471791,2.57103998271338,0,1.38149790882836,0.529527292138548,0,-0.423373657808117,0,0.517643007593085,1.71226792796647,0,0,0,0,0,2.83333038911298,-0.223110951728251,0.894638552916945,1.36640411261896,0.672023933733547,0.0189300131092172,0.477422794037837,0.12855587772952,0.341575711603662,0.266162205080902,0.160781307312499,1.1934120536812,0.767713581351628,0.0587616771425861,1,0,0,0,1,1,0,0,0,0,1,0
"789",0.0244513140682653,0.0153561718583862,0.864587581763577,2.55005704410549,0,0.895184565480021,0.563556688112941,0,-0.214135997658627,0.138961899813645,0.335105129868708,0,0,0,0.556425573987293,0,0,0,-0.35651137795144,0.919534380961539,1.41492835023677,0.709526129914796,0.196011655393765,0.49091898942452,0.17019778362066,0.217904629392454,0.459507623985541,0.122986570941156,1.15879220967802,0.823277244019915,0.0568509619383925,1,0,0,1,0,1,0,1,0,0,0,0
"790",0.0270482303859376,0.0133033544150846,0.876429829026231,2.79890821091403,0,0.834429124137599,0.485036583697727,0,-0.351378759060843,0.441197049750999,0.162119878281253,0,0,0,0,0,0,0.308538941983725,-0.263352923418205,0.881853564749392,1.28190590127261,0.570970355081207,0.0241753716781623,0.451520067992676,0.185751648125757,0.204703269795588,0.334034955307349,0.106513918742243,1.15879220967802,0.837895868059185,0.0608762870458173,1,0,0,1,0,1,0,0,0,0,1,0
"791",0.029229727954801,0.0128237555767951,0.913817893551003,2.60336439904779,0,0.848363065694926,0.586671741677421,0,-0.278111219396386,-0.254244734592449,0.210753670177932,0,0,0,0,0,0.863706564816078,0,-0.321400864859524,0.937001114234668,1.43330764695269,0.693219346934429,0.0217958325308355,0.45275034677558,0.147998276207316,0.255294259629367,0.495018030689642,0.177825181919909,1.15354087193695,0.827883950954088,0.0649469706837698,1,0,0,1,0,1,0,0,0,1,0,0
"792",0.0254765724496668,0.00967085173477099,1.04324583074007,2.2096425525936,0,1.50608367585374,0.463591239694816,0,-0.319562393805384,-1.4167241076741,0.157608018457252,0,0,0,-0.299815428909313,0,2.79139703025088,0,-0.29545695818112,0.963027473510221,1.34242060370198,0.674157668600946,0.0625830725886169,0.470776456347346,0.101519229959015,0.297955408719969,0.358524577265898,0.402453970557726,1.10778676109293,0.866462799808119,0.0742081949055139,1,0,0,1,0,1,0,1,0,1,0,0
"793",0.0245148465778264,0.0122470037791774,0.900729039989354,2.54421431709543,0,1.08725775198598,0.527635453594968,0,-0.286182370551492,-1.12068434954373,0.330699803213845,0.969002689503005,0,0,0,0,3.21988534426599,0,-0.256998481912222,0.939536761223819,1.36723324179628,0.625631163507196,0.112778181322228,0.479071929673613,0.183816344615735,0.268395282242741,0.457404129645142,0.360686549253117,1.08216856784339,0.781726017440907,0.0742081949055139,1,0,0,1,1,1,0,0,0,1,0,0
"794",0.0264473264599163,0.00672476743376216,0.823176063169635,2.45984386834086,0,1.17031239073538,0.474233010518169,0,-0.358888889303453,0,0.0298692655066659,1.03114097434078,0,0,0,0,2.92486429859578,0,-0.169657550004873,0.973470062844136,1.36036936614484,0.64710442312109,0.0502425025270722,0.463335120061976,0.123390215499399,0.308639681571935,0.374997525061968,0.348285403811182,1.07465323998721,0.718936151633436,0.0807940891024771,1,0,0,0,1,1,0,0,0,1,0,0
"795",0.0253695016455165,0.0121527304426676,0.83628622712049,2.19420693378034,0,1.15708826723621,0.374774209454285,0.427102697913998,-0.351289066063913,0,0.214411697646718,0,0,0,0,0,0,3.99906770125329,-0.258930491636479,0.959017843616559,1.34793453957636,0.696074559004934,0.0502425025270722,0.435265754894048,0.107861668801723,0.271460825684621,0.329019882262968,0.396917908285065,1.11015886287212,0.694634236237672,0.0799752893246271,1,1,0,0,0,1,0,0,0,0,1,0
"796",0.0253228775641422,0.0117048456890124,1.03309587700794,2.69022954450745,-0.129903736735464,1.25227053266159,0.39055337443129,1.12036185595682,0,0,0.251985595040625,-0.321614324060102,0,0,0,0,0,0,-0.197136605465133,0.954001039531489,1.33093574673276,0.795509218505446,0.0789495922035001,0.409603845482775,0.0951033808209377,0.310015737463843,0.307803462143233,0.350237928910529,1.04387308128564,0.775336609895332,0.0440617462946791,1,1,1,0,1,0,0,0,0,0,0,0
"797",0.019547350101656,0.0226011343444927,0.678628580700142,2.655238630957,0,0,0.430667639068557,0,0,1.19427236670757,0.512013528462688,1.0093283878274,0,0,-0.575209923207794,0.124763763642892,3.0142805230342,0,-0.184322074016364,0.880270512549685,1.39107797770872,0.641335948429761,0.0143625413846993,0.46131515350505,0.136361586103833,0.216643875796447,0.20711243070053,0.271219998646801,1.19130143050815,0.875003869075287,0.0383654944250121,0,0,0,1,1,0,0,1,0,1,0,1
"798",0.0265012733860167,0.0208000536308253,0.722102600537155,3.75289696534608,0,-0.232861738239972,0.705287997442624,0,0,1.53983377583754,0.341756092545222,0.95792143197948,0,-2.59792929759147,0,0.293150350790838,0,0,-0.180952998422662,0.952055346307844,1.33872172307207,0.579533358409792,0.0633544182483949,0.504427085676073,0.222754066366582,0.136666364531914,0.196166444643578,0.314638642173794,1.07478290370798,0.840662369085705,0.0277503549707331,1,0,0,1,1,0,1,0,0,0,0,1
"799",0.0178355641734014,0.0217946148630117,0.597276262096042,2.66795659047686,-0.148559952616651,0,0.72367022511461,0,0,0.703828384036538,0.07190347739947,0,0,-0.547700974748604,0,0,1.6959161488966,0.887185851184371,-0.199071645093903,0.918349181989199,1.30093005636715,0.646493716304563,0.0811309145397001,0.466654696042178,0.21020139056317,0.168472390574505,0.300824094528522,0.396930632582767,1.11878595596843,0.695426525571067,0.0370948707021673,0,0,1,1,0,0,1,0,0,1,1,0
"800",0.0211927980533989,0.0170456256269387,0.647543419295194,2.62296568896761,-0.360290233963188,1.75251104668061,0.806222666518432,0.0236315449467598,0,0,0.474067991158308,1.3488848787066,-0.174634024835607,0,0.243425228742916,0,-4.27465227047063,0,-0.153203113978582,0.908211256488591,1.36923391468564,0.646354217054365,0.0606361107387498,0.458398123715183,0.155861187864005,0.27218092633677,0.230533457758136,0.307543340910726,1.16111370613207,0.771009197163395,0.0370948707021673,1,1,1,0,1,0,0,1,1,1,0,0
"801",0.0250600369597305,0.0167169990042196,0.843769648182078,2.49880303035744,-0.344774571055351,1.70087026202209,0.696919040351367,0,0,-2.46040876618321,0.517005894768229,0,0,0,0,0,-4.61232937414205,6.3852861294819,-0.175108598790308,0.930316578392793,1.34798872581542,0.742546828162322,0.136216144440025,0.447019228043145,0.138218947388736,0.362138590117695,0.25861723791128,0.394664071795546,1.19008641656648,0.745474731391798,0.0361888146959289,1,0,1,1,0,0,0,0,0,1,1,0
"802",0.0314838841402059,0.0123958139750265,0.843769648182078,3.06528533329919,0,1.21080883950406,0.551468324093861,0,0,-1.93004354347873,0.0498031857913966,0,0,0,0,0,0,3.77730033783175,-0.19520150964464,0.969926863751845,1.41227936800857,0.65570128667342,0.152618087622014,0.48766522896805,0.152721877737318,0.336023457064923,0.219083330744638,0.416069363644121,1.24616981072516,0.73520164320258,0.0361888146959289,1,0,0,1,0,0,0,0,0,0,1,0
"803",0.0301358948686262,0.0133686687030406,0.796318090635106,2.52633601719542,0,1.39731482780186,0.551274628757738,0,0,-0.723025082785535,0.262717143955008,0,0,0.395938575449224,0,0,0,1.02006584074145,-0.261561900182949,0.90308426574402,1.33615658317835,0.691865497496296,0.0451929298346885,0.455682062442249,0.162478319427728,0.229824583542507,0.21346018431384,0.33146800154654,1.211319816217,0.745797685972505,0.0358387094516048,1,0,0,1,0,0,1,0,0,0,1,0
"804",0.0246636008984873,0.0219487166809453,0.824256121824975,3.15821758545224,0,1.08056455920988,0.624366405559167,0,0,-2.17157168748258,0.201060847122373,0,0,0,0,0,0,6.95015696820409,-0.30173674955971,0.897407927687205,1.32062654416424,0.764431693680168,0.0609516326395663,0.450000813290765,0.139085799807402,0.225397644087427,0.31464844334034,0.300393935308111,1.10400971123406,0.861922425730806,0.0275995873497034,1,0,0,1,0,0,0,0,0,0,1,0
"805",0.0228152834497792,0.0210326449596092,0.68949017905207,2.91545794473824,0,0,0.635597929906597,0,0,1.47052320181218,0.400530353475818,0,0,-0.341549914673218,0,0,2.94466468177668,8.98725078790843,-0.239203084171818,0.847165360841275,1.37567850640058,0.674696898830304,0.140507227606637,0.480365723517256,0.236436541733958,0.178994691335075,0.237562556614982,0.317090734212376,1.13195389249755,0.76220019806695,0.0451191421301802,0,0,0,1,0,0,1,0,0,1,1,0
"806",0.0238628295132661,0.0117589244925279,0.850209585516371,2.79737246439427,0,0.457513135667752,0.558975403122572,0,0,0.953706666992666,0.187446276139666,0.82238597311343,0,0,0,0,2.58205581783765,0,-0.243082017902742,0.880516234197303,1.40930072451058,0.662455008087177,0.127906763805117,0.482835675120447,0.1789607668218,0.234954894050847,0.216694676991949,0.436315364480137,1.26367536452849,0.697726992102335,0.0465373595458223,1,0,0,1,1,0,0,0,0,1,0,0
"807",0.0255712183427783,0.0182300075464089,0.667128725022366,3.29326790593065,0,1.34723865992947,0.635227674722515,0,0,0,0.125763507108029,0.479984696219766,0,0,0,0,0.24435264654729,0,-0.102091155425977,0.94393114848036,1.39130778967967,0.693948123527579,0.0763674948313603,0.447711233936053,0.146709232833892,0.173848558112544,0.194542276664373,0.357406748593145,1.23394735785615,0.859935828832335,0.0426608173129689,1,0,0,0,1,0,0,0,0,1,0,0
"808",0.0255315508251232,0.016335085182463,0.845469046658387,3.23377214040015,0,0.988291740283287,0.64441957719294,0,0,0,0.288304691569344,0,0,0,0,0,0,4.08410704064983,-0.171557906186256,0.925094340404274,1.45483087065191,0.627140427248542,0.0420249783401939,0.481948224275118,0.167610361157962,0.182600641135455,0.121720479238329,0.356692370932849,1.19853894819213,1.01855050994462,0.0448915424455483,1,0,0,0,0,0,0,0,0,0,1,0
"809",0.0235999817240474,0.0200879553380983,0.638647588130506,2.5311922802477,0,1.00754454331655,0.507025663272719,0,0,0,-0.0475505429636613,0,0,0,0,0,0,0,-0.0921364208522895,0.875303364575688,1.34689011598406,0.666449347733886,0.0747960552696947,0.471152499167553,0.165322592739909,0.161989190465408,0.17903607629639,0.389898461561591,1.11861955513323,0.692775212198834,0.0314912659788444,1,0,0,0,0,0,0,0,0,0,0,0
"810",0.0292319848267865,0.0111876190763917,0.863961151744072,2.21032279643708,0,1.13871075265795,0.603484006286972,0,0,0,0.260634420092101,0,0,0,0.000615797437036742,0,0,0,-0.276297726800996,0.947200526435239,1.32178440204373,0.727570555132107,0.0492990702733835,0.475608862620369,0.11189125630581,0.22526000951654,0.162593264723985,0.300625845323026,1.16674979403727,0.829841328689224,0.0389765584827017,1,0,0,0,0,0,0,1,0,0,0,0
